feature,importance,rank
text__spoke explained,0.0,14048
text__spoke executive,0.0,14049
text__spoke employee,0.0,14050
text__spoke directly,0.0,14051
text__spoke different,0.0,14052
text__spoke did,0.0,14053
text__spoke customer,0.0,14054
text__spoke confirmed,0.0,14055
text__spoke claims,0.0,14056
text__spoke citibank,0.0,14057
text__spoke refused,0.0,14058
text__spoke representative,0.0,14059
text__spoofed,0.0,14060
text__spoken,0.0,14061
text__spoof,0.0,14062
text__sponsored,0.0,14063
text__sponsor,0.0,14064
text__spoken representatives,0.0,14065
text__spoken people,0.0,14066
text__spoken numerous,0.0,14067
text__spoken multiple,0.0,14068
text__spoken different,0.0,14069
text__spoken customer,0.0,14070
text__spoken branch,0.0,14071
text__spoken bank,0.0,14072
text__spoke woman,0.0,14073
text__spoke representatives,0.0,14074
text__spoke wells,0.0,14075
text__spoke transferred,0.0,14076
text__spoke told,0.0,14077
text__spoke today,0.0,14078
text__spoke time,0.0,14079
text__spoke teller,0.0,14080
text__spoke supervisors,0.0,14081
text__spoke supervisor,0.0,14082
text__spoke stated,0.0,14083
text__spoke said,0.0,14084
text__spoke rude,0.0,14085
text__start dispute,0.0,14086
text__start investigation,0.0,14087
text__start new,0.0,14088
text__stated deposit,0.0,14089
text__stated fraud,0.0,14090
text__stated following,0.0,14091
text__stated file,0.0,14092
text__stated email,0.0,14093
text__stated dont,0.0,14094
text__stated don,0.0,14095
text__stated dispute,0.0,14096
text__stated didnt,0.0,14097
text__stated didn,0.0,14098
text__stated did,0.0,14099
text__stated deposited,0.0,14100
text__stated decision,0.0,14101
text__stated funds,0.0,14102
text__stated days,0.0,14103
text__stated credit,0.0,14104
text__stated couldn,0.0,14105
text__stated contact,0.0,14106
text__stated closed,0.0,14107
text__stated close,0.0,14108
text__stated claim,0.0,14109
text__stated check,0.0,14110
text__stated chase,0.0,14111
text__stated charges,0.0,14112
text__stated charge,0.0,14113
text__stated fraudulent,0.0,14114
text__stated going,0.0,14115
text__stated card,0.0,14116
text__stated phone,0.0,14117
text__stated terms,0.0,14118
text__stated sent,0.0,14119
text__stated send,0.0,14120
text__stated requirements,0.0,14121
text__stated request,0.0,14122
text__stated refund,0.0,14123
text__stated received,0.0,14124
text__stated receive,0.0,14125
text__stated reason,0.0,14126
text__stated provide,0.0,14127
text__stated policy,0.0,14128
text__stated payment,0.0,14129
text__stated help,0.0,14130
text__stated open,0.0,14131
text__stated new,0.0,14132
text__stated needed,0.0,14133
text__stated need,0.0,14134
text__stated money,0.0,14135
text__stated letter,0.0,14136
text__stated just,0.0,14137
text__stated issue,0.0,14138
text__stated investigation,0.0,14139
text__stated information,0.0,14140
text__stated hold,0.0,14141
text__stated case,0.0,14142
text__stated called,0.0,14143
text__start process,0.0,14144
text__started new,0.0,14145
text__state account,0.0,14146
text__stat,0.0,14147
text__starving,0.0,14148
text__starts,0.0,14149
text__starting year,0.0,14150
text__starting,0.0,14151
text__started year,0.0,14152
text__started working,0.0,14153
text__started using,0.0,14154
text__started receiving,0.0,14155
text__started process,0.0,14156
text__started making,0.0,14157
text__state bank,0.0,14158
text__started looking,0.0,14159
text__started investigation,0.0,14160
text__started having,0.0,14161
text__started getting,0.0,14162
text__started fraud,0.0,14163
text__started dispute,0.0,14164
text__started claim,0.0,14165
text__started charging,0.0,14166
text__started calling,0.0,14167
text__started asking,0.0,14168
text__started account,0.0,14169
text__state attorney,0.0,14170
text__state banking,0.0,14171
text__stated branch,0.0,14172
text__state ohio,0.0,14173
text__stated bonus,0.0,14174
text__stated bank,0.0,14175
text__stated available,0.0,14176
text__stated authorized,0.0,14177
text__stated accounts,0.0,14178
text__stated account,0.0,14179
text__stated able,0.0,14180
text__state unclaimed,0.0,14181
text__state time,0.0,14182
text__state texas,0.0,14183
text__state tax,0.0,14184
text__state new,0.0,14185
text__state california,0.0,14186
text__state local,0.0,14187
text__state laws,0.0,14188
text__state law,0.0,14189
text__state issued,0.0,14190
text__state id,0.0,14191
text__state florida,0.0,14192
text__state federal,0.0,14193
text__state farm,0.0,14194
text__state did,0.0,14195
text__state consumer,0.0,14196
text__state check,0.0,14197
text__stop unauthorized,0.0,14198
text__stop using,0.0,14199
text__stopped,0.0,14200
text__supervisor explained,0.0,14201
text__sure check,0.0,14202
text__sure bank,0.0,14203
text__sure account,0.0,14204
text__sure able,0.0,14205
text__surcharge,0.0,14206
text__supposedly sent,0.0,14207
text__supposedly,0.0,14208
text__supposed sent,0.0,14209
text__supposed send,0.0,14210
text__supposed receive,0.0,14211
text__supposed protect,0.0,14212
text__supposed pay,0.0,14213
text__supposed paid,0.0,14214
text__supposed know,0.0,14215
text__supposed help,0.0,14216
text__supposed deposited,0.0,14217
text__supposed deposit,0.0,14218
text__supposed closed,0.0,14219
text__supposed available,0.0,14220
text__supposed account,0.0,14221
text__suppose receive,0.0,14222
text__supports,0.0,14223
text__supportive,0.0,14224
text__supporting information,0.0,14225
text__supporting evidence,0.0,14226
text__sure deposit,0.0,14227
text__sure did,0.0,14228
text__sure funds,0.0,14229
text__surveillance,0.0,14230
text__suspecting,0.0,14231
text__suspected fraudulent,0.0,14232
text__suspected fraud,0.0,14233
text__suspected,0.0,14234
text__suspect,0.0,14235
text__survivor,0.0,14236
text__surviving,0.0,14237
text__survive,0.0,14238
text__survival,0.0,14239
text__survey,0.0,14240
text__surveillance footage,0.0,14241
text__surrounding,0.0,14242
text__sure going,0.0,14243
text__surrender,0.0,14244
text__surprisingly,0.0,14245
text__surprising,0.0,14246
text__surprised,0.0,14247
text__surprise,0.0,14248
text__surely,0.0,14249
text__sure said,0.0,14250
text__sure received,0.0,14251
text__sure money,0.0,14252
text__sure happened,0.0,14253
text__sure got,0.0,14254
text__supporting documents,0.0,14255
text__supporting denial,0.0,14256
text__supporting decision,0.0,14257
text__supervisor supervisor,0.0,14258
text__supply,0.0,14259
text__supplies,0.0,14260
text__suppliers,0.0,14261
text__supplier,0.0,14262
text__supplied,0.0,14263
text__supplemental,0.0,14264
text__supplement,0.0,14265
text__supervisory,0.0,14266
text__supervisors told,0.0,14267
text__supervisor transferred,0.0,14268
text__supervisor told,0.0,14269
text__supervisor stated,0.0,14270
text__support agent,0.0,14271
text__supervisor spoke,0.0,14272
text__supervisor said,0.0,14273
text__supervisor refused,0.0,14274
text__supervisor phone,0.0,14275
text__supervisor named,0.0,14276
text__supervisor manager,0.0,14277
text__supervisor informed,0.0,14278
text__supervisor hung,0.0,14279
text__supervisor hold,0.0,14280
text__supervisor help,0.0,14281
text__supervisor got,0.0,14282
text__supplying,0.0,14283
text__support agents,0.0,14284
text__supporting claim,0.0,14285
text__support multiple,0.0,14286
text__supported,0.0,14287
text__support told,0.0,14288
text__support times,0.0,14289
text__support ticket,0.0,14290
text__support staff,0.0,14291
text__support said,0.0,14292
text__support request,0.0,14293
text__support representative,0.0,14294
text__support received,0.0,14295
text__support phone,0.0,14296
text__support number,0.0,14297
text__support line,0.0,14298
text__support bank,0.0,14299
text__support help,0.0,14300
text__support family,0.0,14301
text__support email,0.0,14302
text__support dispute,0.0,14303
text__support did,0.0,14304
text__support department,0.0,14305
text__support complaint,0.0,14306
text__support claims,0.0,14307
text__support claim,0.0,14308
text__support chat,0.0,14309
text__support case,0.0,14310
text__suspects,0.0,14311
text__suspend,0.0,14312
text__suspend account,0.0,14313
text__taken resolve,0.0,14314
text__takes hours,0.0,14315
text__takes days,0.0,14316
text__takes business,0.0,14317
text__takes,0.0,14318
text__takeover,0.0,14319
text__taken wells,0.0,14320
text__taken told,0.0,14321
text__taken time,0.0,14322
text__taken steps,0.0,14323
text__taken seriously,0.0,14324
text__taken savings,0.0,14325
text__taken prevent,0.0,14326
text__takes money,0.0,14327
text__taken place,0.0,14328
text__taken money,0.0,14329
text__taken immediately,0.0,14330
text__taken funds,0.0,14331
text__taken days,0.0,14332
text__taken credit,0.0,14333
text__taken company,0.0,14334
text__taken chime,0.0,14335
text__taken checking,0.0,14336
text__taken check,0.0,14337
text__taken chase,0.0,14338
text__takes long,0.0,14339
text__takes time,0.0,14340
text__taken called,0.0,14341
text__talk bank,0.0,14342
text__talk told,0.0,14343
text__talk supervisor,0.0,14344
text__talk said,0.0,14345
text__talk representative,0.0,14346
text__talk phone,0.0,14347
text__talk person,0.0,14348
text__talk manager,0.0,14349
text__talk fraud,0.0,14350
text__talk customer,0.0,14351
text__talk branch,0.0,14352
text__talk banker,0.0,14353
text__taking time,0.0,14354
text__taking account,0.0,14355
text__taking responsibility,0.0,14356
text__taking place,0.0,14357
text__taking money,0.0,14358
text__taking long,0.0,14359
text__taking legal,0.0,14360
text__taking funds,0.0,14361
text__taking days,0.0,14362
text__taking care,0.0,14363
text__taking business,0.0,14364
text__taking advantage,0.0,14365
text__taking action,0.0,14366
text__taken care,0.0,14367
text__taken business,0.0,14368
text__suspended,0.0,14369
text__suspicious transaction,0.0,14370
text__swiped,0.0,14371
text__swipe,0.0,14372
text__swiftly,0.0,14373
text__swift resolution,0.0,14374
text__swift,0.0,14375
text__sweep,0.0,14376
text__swear,0.0,14377
text__swap,0.0,14378
text__sustained,0.0,14379
text__sustain,0.0,14380
text__suspicious transactions,0.0,14381
text__suspicious fraudulent,0.0,14382
text__switch banks,0.0,14383
text__suspicious charges,0.0,14384
text__suspicious activity,0.0,14385
text__suspicious activities,0.0,14386
text__suspicions,0.0,14387
text__suspicion fraud,0.0,14388
text__suspicion,0.0,14389
text__suspension,0.0,14390
text__suspense,0.0,14391
text__suspending,0.0,14392
text__suspended called,0.0,14393
text__suspended account,0.0,14394
text__swiped card,0.0,14395
text__switched,0.0,14396
text__taken bank,0.0,14397
text__tab,0.0,14398
text__taken away,0.0,14399
text__taken atm,0.0,14400
text__taken advantage,0.0,14401
text__taken action,0.0,14402
text__taken accounts,0.0,14403
text__tagged,0.0,14404
text__tag,0.0,14405
text__tactics,0.0,14406
text__tactic,0.0,14407
text__tablet,0.0,14408
text__table,0.0,14409
text__systemic failure,0.0,14410
text__switching,0.0,14411
text__systemic,0.0,14412
text__systematically,0.0,14413
text__systematic,0.0,14414
text__synovus bank,0.0,14415
text__synovus,0.0,14416
text__synchrony bank,0.0,14417
text__synchrony,0.0,14418
text__sympathy,0.0,14419
text__sympathetic,0.0,14420
text__sworn,0.0,14421
text__switching banks,0.0,14422
text__supervisor fraud,0.0,14423
text__supervisor did,0.0,14424
text__stopped bank,0.0,14425
text__supervisor denied,0.0,14426
text__submit documentation,0.0,14427
text__submit dispute,0.0,14428
text__submit complaint,0.0,14429
text__submit claim,0.0,14430
text__submit additional,0.0,14431
text__submissions,0.0,14432
text__submission,0.0,14433
text__subjected,0.0,14434
text__subject urgent,0.0,14435
text__subject unauthorized,0.0,14436
text__subject request,0.0,14437
text__subject line,0.0,14438
text__subject formal,0.0,14439
text__subject dispute,0.0,14440
text__subject complaint,0.0,14441
text__subject,0.0,14442
text__sub,0.0,14443
text__style,0.0,14444
text__stupid,0.0,14445
text__stunned,0.0,14446
text__stuff,0.0,14447
text__studying,0.0,14448
text__study,0.0,14449
text__students,0.0,14450
text__student loans,0.0,14451
text__submit documents,0.0,14452
text__submit evidence,0.0,14453
text__submit form,0.0,14454
text__submitted check,0.0,14455
text__submitted fraud,0.0,14456
text__submitted formal,0.0,14457
text__submitted form,0.0,14458
text__submitted evidence,0.0,14459
text__submitted documents,0.0,14460
text__submitted documentation,0.0,14461
text__submitted disputes,0.0,14462
text__submitted dispute,0.0,14463
text__submitted complaint,0.0,14464
text__submitted claims,0.0,14465
text__submitted claim,0.0,14466
text__submitted chase,0.0,14467
text__submit formal,0.0,14468
text__submitted cfpb,0.0,14469
text__submitted bank,0.0,14470
text__submitted application,0.0,14471
text__submitted appeal,0.0,14472
text__submitted account,0.0,14473
text__submit supporting,0.0,14474
text__submit request,0.0,14475
text__submit proof,0.0,14476
text__submit new,0.0,14477
text__submit information,0.0,14478
text__submit fraud,0.0,14479
text__student loan,0.0,14480
text__student checking,0.0,14481
text__student account,0.0,14482
text__stores,0.0,14483
text__stranger,0.0,14484
text__strange,0.0,14485
text__strain,0.0,14486
text__straightforward,0.0,14487
text__straightened,0.0,14488
text__straighten,0.0,14489
text__straight answer,0.0,14490
text__straight,0.0,14491
text__story short,0.0,14492
text__storm,0.0,14493
text__stories,0.0,14494
text__stored,0.0,14495
text__strategy,0.0,14496
text__store manager,0.0,14497
text__store card,0.0,14498
text__storage unit,0.0,14499
text__storage,0.0,14500
text__stops,0.0,14501
text__stopping,0.0,14502
text__stopped working,0.0,14503
text__stopped using,0.0,14504
text__stopped responding,0.0,14505
text__stopped payment,0.0,14506
text__stopped branch,0.0,14507
text__strangers,0.0,14508
text__straw,0.0,14509
text__student,0.0,14510
text__string,0.0,14511
text__stuck,0.0,14512
text__stubs,0.0,14513
text__stub,0.0,14514
text__struggled,0.0,14515
text__struggle,0.0,14516
text__structured,0.0,14517
text__structure,0.0,14518
text__strongly believe,0.0,14519
text__strongly,0.0,14520
text__stronger,0.0,14521
text__strong,0.0,14522
text__strictly,0.0,14523
text__street,0.0,14524
text__strict,0.0,14525
text__stressing,0.0,14526
text__stressful,0.0,14527
text__stressed,0.0,14528
text__stress inconvenience,0.0,14529
text__stress hardship,0.0,14530
text__stress financial,0.0,14531
text__stress caused,0.0,14532
text__stress anxiety,0.0,14533
text__stress,0.0,14534
text__streets,0.0,14535
text__submitted information,0.0,14536
text__submitted letter,0.0,14537
text__submitted multiple,0.0,14538
text__suggestions,0.0,14539
text__summary complaint,0.0,14540
text__summary,0.0,14541
text__summarize,0.0,14542
text__sum money,0.0,14543
text__sum,0.0,14544
text__suits,0.0,14545
text__suite,0.0,14546
text__suitable,0.0,14547
text__suit,0.0,14548
text__suing,0.0,14549
text__suggests,0.0,14550
text__suggestion,0.0,14551
text__summary issue,0.0,14552
text__suggesting,0.0,14553
text__suggested file,0.0,14554
text__suggested contact,0.0,14555
text__suggested,0.0,14556
text__suggest,0.0,14557
text__sufficient time,0.0,14558
text__sufficient information,0.0,14559
text__sufficient funds,0.0,14560
text__sufficient explanation,0.0,14561
text__sufficient evidence,0.0,14562
text__suffice,0.0,14563
text__summary events,0.0,14564
text__summer,0.0,14565
text__suffered financial,0.0,14566
text__superior,0.0,14567
text__supervisor contact,0.0,14568
text__supervisor confirmed,0.0,14569
text__supervisor came,0.0,14570
text__supervisor called,0.0,14571
text__supervisor available,0.0,14572
text__supervisor asked,0.0,14573
text__supervisor advised,0.0,14574
text__supervisor able,0.0,14575
text__supervision,0.0,14576
text__superiors,0.0,14577
text__superior rates,0.0,14578
text__super,0.0,14579
text__sums,0.0,14580
text__suntrust truist,0.0,14581
text__suntrust branch,0.0,14582
text__suntrust bank,0.0,14583
text__suntrust account,0.0,14584
text__suntrust,0.0,14585
text__sunday year,0.0,14586
text__sunday,0.0,14587
text__suncoast credit,0.0,14588
text__sun trust,0.0,14589
text__sun,0.0,14590
text__sums money,0.0,14591
text__suffering,0.0,14592
text__suffered,0.0,14593
text__submitted new,0.0,14594
text__subpoena,0.0,14595
text__substance,0.0,14596
text__subsidiary,0.0,14597
text__subsequently received,0.0,14598
text__subsequently closed,0.0,14599
text__subsequently,0.0,14600
text__subsequent,0.0,14601
text__subsection,0.0,14602
text__subscriptions,0.0,14603
text__subscription,0.0,14604
text__subscribed,0.0,14605
text__subpoenaed,0.0,14606
text__submitting formal,0.0,14607
text__substantial evidence,0.0,14608
text__submitting claim,0.0,14609
text__submitted year,0.0,14610
text__submitted written,0.0,14611
text__submitted supporting,0.0,14612
text__submitted required,0.0,14613
text__submitted requested,0.0,14614
text__submitted proof,0.0,14615
text__submitted police,0.0,14616
text__submitted payment,0.0,14617
text__submitted paperwork,0.0,14618
text__submitted online,0.0,14619
text__substantial,0.0,14620
text__substantial financial,0.0,14621
text__suffer,0.0,14622
text__successfully sent,0.0,14623
text__sued,0.0,14624
text__sue bank,0.0,14625
text__sue,0.0,14626
text__suddenly closed,0.0,14627
text__suddenly,0.0,14628
text__sudden closure,0.0,14629
text__sudden account,0.0,14630
text__sudden,0.0,14631
text__successor,0.0,14632
text__succession,0.0,14633
text__successfully transferred,0.0,14634
text__successfully processed,0.0,14635
text__substantial money,0.0,14636
text__successfully opened,0.0,14637
text__successfully deposited,0.0,14638
text__successfully completed,0.0,14639
text__successful,0.0,14640
text__success,0.0,14641
text__subtracted,0.0,14642
text__substitute,0.0,14643
text__substantive,0.0,14644
text__substantiated,0.0,14645
text__substantiate,0.0,14646
text__substantially,0.0,14647
text__spoke chime,0.0,14648
text__spoke called,0.0,14649
text__security checks,0.0,14650
text__service got,0.0,14651
text__service ask,0.0,14652
text__service agents,0.0,14653
text__service agent,0.0,14654
text__service advised,0.0,14655
text__service account,0.0,14656
text__service able,0.0,14657
text__serves formal,0.0,14658
text__serves,0.0,14659
text__server,0.0,14660
text__served,0.0,14661
text__serval,0.0,14662
text__seriousness,0.0,14663
text__seriously,0.0,14664
text__series unauthorized,0.0,14665
text__series questions,0.0,14666
text__series events,0.0,14667
text__series,0.0,14668
text__serial,0.0,14669
text__sequence events,0.0,14670
text__sequence,0.0,14671
text__seq,0.0,14672
text__seperate,0.0,14673
text__separately,0.0,14674
text__separated,0.0,14675
text__separate transactions,0.0,14676
text__service asked,0.0,14677
text__service bank,0.0,14678
text__service branch,0.0,14679
text__service customer,0.0,14680
text__service fraud,0.0,14681
text__service filed,0.0,14682
text__service fees,0.0,14683
text__service fee,0.0,14684
text__service explained,0.0,14685
text__service experience,0.0,14686
text__service email,0.0,14687
text__service dispute,0.0,14688
text__service did,0.0,14689
text__service department,0.0,14690
text__service day,0.0,14691
text__service contacted,0.0,14692
text__service called,0.0,14693
text__service contact,0.0,14694
text__service confirmed,0.0,14695
text__service company,0.0,14696
text__service closed,0.0,14697
text__service check,0.0,14698
text__service chat,0.0,14699
text__service chase,0.0,14700
text__service charges,0.0,14701
text__service charge,0.0,14702
text__service center,0.0,14703
text__service calls,0.0,14704
text__separate times,0.0,14705
text__separate occasions,0.0,14706
text__separate complaint,0.0,14707
text__sent received,0.0,14708
text__sent secure,0.0,14709
text__sent second,0.0,14710
text__sent screenshots,0.0,14711
text__sent screenshot,0.0,14712
text__sent said,0.0,14713
text__sent required,0.0,14714
text__sent requested,0.0,14715
text__sent request,0.0,14716
text__sent replacement,0.0,14717
text__sent regarding,0.0,14718
text__sent refund,0.0,14719
text__sent receipt,0.0,14720
text__sent state,0.0,14721
text__sent proof,0.0,14722
text__sent police,0.0,14723
text__sent pictures,0.0,14724
text__sent phone,0.0,14725
text__sent personal,0.0,14726
text__sent person,0.0,14727
text__sent payments,0.0,14728
text__sent payment,0.0,14729
text__sent pay,0.0,14730
text__sent paperwork,0.0,14731
text__sent paper,0.0,14732
text__sent sent,0.0,14733
text__sent stated,0.0,14734
text__separate claims,0.0,14735
text__sent weeks,0.0,14736
text__separate charges,0.0,14737
text__separate accounts,0.0,14738
text__separate account,0.0,14739
text__separate,0.0,14740
text__sentence,0.0,14741
text__sent year,0.0,14742
text__sent wrong,0.0,14743
text__sent written,0.0,14744
text__sent wire,0.0,14745
text__sent went,0.0,14746
text__sent wells,0.0,14747
text__sent verification,0.0,14748
text__sent statement,0.0,14749
text__sent usps,0.0,14750
text__sent usaa,0.0,14751
text__sent transfer,0.0,14752
text__sent transactions,0.0,14753
text__sent transaction,0.0,14754
text__sent told,0.0,14755
text__sent today,0.0,14756
text__sent times,0.0,14757
text__sent time,0.0,14758
text__sent text,0.0,14759
text__sent statements,0.0,14760
text__service given,0.0,14761
text__service help,0.0,14762
text__spoke branch,0.0,14763
text__service hold,0.0,14764
text__set pay,0.0,14765
text__set overdraft,0.0,14766
text__set online,0.0,14767
text__set new,0.0,14768
text__set forth,0.0,14769
text__set direct,0.0,14770
text__set bank,0.0,14771
text__set automatic,0.0,14772
text__set auto,0.0,14773
text__set aside,0.0,14774
text__set appointment,0.0,14775
text__set accounts,0.0,14776
text__set account,0.0,14777
text__sessions,0.0,14778
text__session,0.0,14779
text__serving,0.0,14780
text__servicing,0.0,14781
text__services told,0.0,14782
text__services rendered,0.0,14783
text__services received,0.0,14784
text__services provided,0.0,14785
text__services paid,0.0,14786
text__services did,0.0,14787
text__services department,0.0,14788
text__services delivered,0.0,14789
text__set payment,0.0,14790
text__set receive,0.0,14791
text__setoff,0.0,14792
text__seven days,0.0,14793
text__shady,0.0,14794
text__sf,0.0,14795
text__severity,0.0,14796
text__severely impacted,0.0,14797
text__severely,0.0,14798
text__severe hardship,0.0,14799
text__severe financial,0.0,14800
text__severe emotional,0.0,14801
text__severe,0.0,14802
text__sever,0.0,14803
text__seven years,0.0,14804
text__seven business,0.0,14805
text__sets,0.0,14806
text__seven,0.0,14807
text__setup direct,0.0,14808
text__setup,0.0,14809
text__settling,0.0,14810
text__settlements,0.0,14811
text__settlement offer,0.0,14812
text__settled insufficient,0.0,14813
text__settings,0.0,14814
text__setting direct,0.0,14815
text__setting account,0.0,14816
text__setting,0.0,14817
text__services company,0.0,14818
text__services bank,0.0,14819
text__services account,0.0,14820
text__service paid,0.0,14821
text__service rendered,0.0,14822
text__service regarding,0.0,14823
text__service refused,0.0,14824
text__service received,0.0,14825
text__service providers,0.0,14826
text__service provider,0.0,14827
text__service provided,0.0,14828
text__service provide,0.0,14829
text__service phone,0.0,14830
text__service person,0.0,14831
text__service people,0.0,14832
text__service online,0.0,14833
text__service report,0.0,14834
text__service number,0.0,14835
text__service multiple,0.0,14836
text__service money,0.0,14837
text__service member,0.0,14838
text__service manager,0.0,14839
text__service line,0.0,14840
text__service just,0.0,14841
text__service issue,0.0,14842
text__service inquire,0.0,14843
text__service informed,0.0,14844
text__service immediately,0.0,14845
text__service rep,0.0,14846
text__service representative,0.0,14847
text__servicer,0.0,14848
text__service time,0.0,14849
text__serviced,0.0,14850
text__service year,0.0,14851
text__service went,0.0,14852
text__service wells,0.0,14853
text__service unable,0.0,14854
text__service twice,0.0,14855
text__service tried,0.0,14856
text__service transferred,0.0,14857
text__service told,0.0,14858
text__service today,0.0,14859
text__service times,0.0,14860
text__service tell,0.0,14861
text__service representatives,0.0,14862
text__service team,0.0,14863
text__service supervisor,0.0,14864
text__service stated,0.0,14865
text__service spoke,0.0,14866
text__service sent,0.0,14867
text__service says,0.0,14868
text__service say,0.0,14869
text__service said,0.0,14870
text__service requested,0.0,14871
text__service request,0.0,14872
text__service reps,0.0,14873
text__sent online,0.0,14874
text__sent old,0.0,14875
text__sent numerous,0.0,14876
text__sent notification,0.0,14877
text__send debit,0.0,14878
text__send copy,0.0,14879
text__send copies,0.0,14880
text__send complaint,0.0,14881
text__send code,0.0,14882
text__send checks,0.0,14883
text__send check,0.0,14884
text__send cashier,0.0,14885
text__send card,0.0,14886
text__send bank,0.0,14887
text__send balance,0.0,14888
text__send affidavit,0.0,14889
text__send account,0.0,14890
text__senator,0.0,14891
text__semi,0.0,14892
text__semester,0.0,14893
text__sellers,0.0,14894
text__seller,0.0,14895
text__selfie holding,0.0,14896
text__selfie,0.0,14897
text__self employed,0.0,14898
text__self,0.0,14899
text__selecting,0.0,14900
text__select mark,0.0,14901
text__select,0.0,14902
text__send did,0.0,14903
text__send documentation,0.0,14904
text__send documents,0.0,14905
text__send new,0.0,14906
text__send remaining,0.0,14907
text__send refund,0.0,14908
text__send receive,0.0,14909
text__send proof,0.0,14910
text__send police,0.0,14911
text__send picture,0.0,14912
text__send payments,0.0,14913
text__send payment,0.0,14914
text__send paperwork,0.0,14915
text__send paper,0.0,14916
text__send notice,0.0,14917
text__send money,0.0,14918
text__send email,0.0,14919
text__send message,0.0,14920
text__send mail,0.0,14921
text__send letters,0.0,14922
text__send letter,0.0,14923
text__send information,0.0,14924
text__send id,0.0,14925
text__send funds,0.0,14926
text__send fraud,0.0,14927
text__send form,0.0,14928
text__send evidence,0.0,14929
text__send emails,0.0,14930
text__seizure,0.0,14931
text__seizing,0.0,14932
text__seized funds,0.0,14933
text__security income,0.0,14934
text__security procedures,0.0,14935
text__security payments,0.0,14936
text__security payment,0.0,14937
text__security office,0.0,14938
text__security numbers,0.0,14939
text__security money,0.0,14940
text__security measures,0.0,14941
text__security measure,0.0,14942
text__security issues,0.0,14943
text__security issue,0.0,14944
text__security information,0.0,14945
text__security hold,0.0,14946
text__security purposes,0.0,14947
text__security guard,0.0,14948
text__security funds,0.0,14949
text__security fraud,0.0,14950
text__security footage,0.0,14951
text__security features,0.0,14952
text__security direct,0.0,14953
text__security deposits,0.0,14954
text__security deposit,0.0,14955
text__security department,0.0,14956
text__security concerns,0.0,14957
text__security code,0.0,14958
text__security protocols,0.0,14959
text__security question,0.0,14960
text__seized,0.0,14961
text__seeking assistance,0.0,14962
text__seize,0.0,14963
text__sees,0.0,14964
text__seen money,0.0,14965
text__seen account,0.0,14966
text__seemingly,0.0,14967
text__seeking resolution,0.0,14968
text__seeking reimbursement,0.0,14969
text__seeking refund,0.0,14970
text__seeking legal,0.0,14971
text__seeking immediate,0.0,14972
text__seeking help,0.0,14973
text__seeking,0.0,14974
text__security questions,0.0,14975
text__seek resolution,0.0,14976
text__seek redress,0.0,14977
text__seek legal,0.0,14978
text__seek help,0.0,14979
text__seek clarification,0.0,14980
text__seek assistance,0.0,14981
text__seeing,0.0,14982
text__security word,0.0,14983
text__security verification,0.0,14984
text__security team,0.0,14985
text__security risk,0.0,14986
text__send replacement,0.0,14987
text__send request,0.0,14988
text__send secure,0.0,14989
text__sent debit,0.0,14990
text__sent email,0.0,14991
text__sent dollars,0.0,14992
text__sent documents,0.0,14993
text__sent documentation,0.0,14994
text__sent document,0.0,14995
text__sent dispute,0.0,14996
text__sent directly,0.0,14997
text__sent direct,0.0,14998
text__sent different,0.0,14999
text__sent did,0.0,15000
text__sent deposit,0.0,15001
text__sent days,0.0,15002
text__sent employer,0.0,15003
text__sent day,0.0,15004
text__sent customer,0.0,15005
text__sent credit,0.0,15006
text__sent correct,0.0,15007
text__sent copy,0.0,15008
text__sent copies,0.0,15009
text__sent contacted,0.0,15010
text__sent confirmation,0.0,15011
text__sent complaint,0.0,15012
text__sent company,0.0,15013
text__sent collections,0.0,15014
text__sent emails,0.0,15015
text__sent error,0.0,15016
text__sent closed,0.0,15017
text__sent irs,0.0,15018
text__sent notice,0.0,15019
text__sent new,0.0,15020
text__sent multiple,0.0,15021
text__sent messages,0.0,15022
text__sent message,0.0,15023
text__sent merchant,0.0,15024
text__sent mailing,0.0,15025
text__sent mail,0.0,15026
text__sent link,0.0,15027
text__sent letters,0.0,15028
text__sent letter,0.0,15029
text__sent information,0.0,15030
text__sent evidence,0.0,15031
text__sent immediately,0.0,15032
text__sent id,0.0,15033
text__sent home,0.0,15034
text__sent funds,0.0,15035
text__sent fraudulent,0.0,15036
text__sent fraud,0.0,15037
text__sent formal,0.0,15038
text__sent form,0.0,15039
text__sent following,0.0,15040
text__sent follow,0.0,15041
text__sent fax,0.0,15042
text__sent code,0.0,15043
text__sent claim,0.0,15044
text__send statement,0.0,15045
text__sending email,0.0,15046
text__senior,0.0,15047
text__sends,0.0,15048
text__sending payment,0.0,15049
text__sending new,0.0,15050
text__sending money,0.0,15051
text__sending mail,0.0,15052
text__sending letters,0.0,15053
text__sending letter,0.0,15054
text__sending information,0.0,15055
text__sending funds,0.0,15056
text__sending emails,0.0,15057
text__sending documents,0.0,15058
text__senior citizens,0.0,15059
text__sending check,0.0,15060
text__sending bank,0.0,15061
text__sending account,0.0,15062
text__senders,0.0,15063
text__sender,0.0,15064
text__send written,0.0,15065
text__send wire,0.0,15066
text__send verification,0.0,15067
text__send time,0.0,15068
text__send text,0.0,15069
text__send statements,0.0,15070
text__senior citizen,0.0,15071
text__seniors,0.0,15072
text__sent citibank,0.0,15073
text__sent called,0.0,15074
text__sent chime,0.0,15075
text__sent checks,0.0,15076
